X,Y,grav,Elev
-1676500,1738500,-11.3360052108765,506.034973144531
-1676000,1738500,-10.9579772949219,505.043151855469
-1675500,1738500,-11.1845998764038,505.159545898438
-1675000,1738500,-11.5780925750732,505.987640380859
-1674500,1738500,-11.6267518997192,507.188934326172
-1674000,1738500,-10.8530445098877,508.389801025391
-1673500,1738500,-9.36152267456055,509.300842285156
-1673000,1738500,-7.61985063552856,509.774963378906
-1672500,1738500,-6.02879667282104,509.672821044922
-1672000,1738500,-4.52606058120728,508.815063476563
-1671500,1738500,-3.2317967414856,507.534423828125
-1671000,1738500,-2.06113934516907,506.371124267578
-1670500,1738500,-0.963939309120178,505.961029052734
-1670000,1738500,0.0942754596471787,506.629241943359
-1669500,1738500,1.07013833522797,508.133880615234
-1669000,1738500,2.07156682014465,509.882751464844
-1668500,1738500,2.9821150302887,511.152954101563
-1668000,1738500,3.7271044254303,511.143737792969
-1667500,1738500,4.33123683929443,509.853485107422
-1667000,1738500,4.7972412109375,507.882568359375
-1666500,1738500,5.18423652648926,505.669616699219
-1666000,1738500,5.66162204742432,504.093200683594
-1665500,1738500,6.12532377243042,503.468109130859
-1665000,1738500,6.3629789352417,504.476715087891
-1664500,1738500,6.06450653076172,506.542266845703
-1664000,1738500,4.86733055114746,507.602325439453
-1663500,1738500,2.80690550804138,505.498565673828
-1663000,1738500,0.387391835451126,501.337005615234
-1662500,1738500,-1.75487864017487,507.121459960938
-1662000,1738500,-3.16699075698853,535.1435546875
-1661500,1738500,-3.99245357513428,562.70849609375
-1661000,1738500,-4.52737426757813,558.432250976563
-1683500,1739000,-27.986364364624,499.551208496094
-1683000,1739000,-28.1697025299072,499.243682861328
-1682500,1739000,-28.4152030944824,498.110992431641
-1682000,1739000,-28.7850456237793,496.194793701172
-1681500,1739000,-29.1538219451904,494.065307617188
-1681000,1739000,-29.3302993774414,492.734283447266
-1680500,1739000,-28.9321765899658,493.046478271484
-1680000,1739000,-27.1794452667236,495.47607421875
-1679500,1739000,-24.8949794769287,500.433868408203
-1679000,1739000,-22.6834621429443,505.925079345703
-1678500,1739000,-20.6180896759033,510.033569335938
-1678000,1739000,-18.515754699707,511.363616943359
-1677500,1739000,-16.3468761444092,510.290405273438
-1677000,1739000,-14.3948736190796,508.060363769531
-1676500,1739000,-12.9640054702759,505.904632568359
-1676000,1739000,-12.4695491790771,504.852844238281
-1675500,1739000,-12.7397146224976,505.027038574219
-1675000,1739000,-13.2586841583252,505.907318115234
-1674500,1739000,-13.4398641586304,507.121032714844
-1674000,1739000,-12.5091733932495,508.439880371094
-1673500,1739000,-10.9299039840698,509.34375
-1673000,1739000,-9.06730937957764,509.753356933594
-1672500,1739000,-7.40605401992798,509.622985839844
-1672000,1739000,-5.76293087005615,508.828002929688
-1671500,1739000,-4.22743320465088,507.57958984375
-1671000,1739000,-2.95893526077271,506.372406005859
-1670500,1739000,-1.8968847990036,505.853942871094
-1670000,1739000,-0.834191739559174,506.468078613281
-1669500,1739000,0.33393868803978,507.941040039063
-1669000,1739000,1.56394529342651,509.649444580078
-1668500,1739000,2.70979714393616,510.789367675781
-1668000,1739000,3.57695436477661,510.394805908203
-1667500,1739000,4.30762529373169,509.094360351563
-1667000,1739000,4.93053913116455,507.376403808594
-1666500,1739000,5.48177909851074,505.718536376953
-1666000,1739000,5.98913383483887,504.901062011719
-1665500,1739000,6.45203399658203,505.209594726563
-1665000,1739000,6.71323728561401,506.453094482422
-1664500,1739000,6.46374225616455,507.276794433594
-1664000,1739000,5.3069486618042,504.474243164063
-1663500,1739000,3.20692825317383,499.468627929688
-1663000,1739000,0.856941342353821,495.912078857422
-1662500,1739000,-1.23177719116211,501.955017089844
-1662000,1739000,-2.61761569976807,524.821472167969
-1661500,1739000,-3.53830361366272,545.9033203125
-1683500,1739500,-28.2711009979248,499.042358398438
-1683000,1739500,-28.5991020202637,498.631500244141
-1682500,1739500,-29.1131839752197,497.421295166016
-1682000,1739500,-30.0568027496338,495.219635009766
-1681500,1739500,-31.2018260955811,493.055267333984
-1681000,1739500,-32.07958984375,491.706848144531
-1680500,1739500,-32.0095024108887,491.8193359375
-1680000,1739500,-30.5256614685059,494.902191162109
-1679500,1739500,-28.2531795501709,500.033935546875
-1679000,1739500,-25.8252258300781,505.617828369141
-1678500,1739500,-23.4699440002441,509.869049072266
-1678000,1739500,-21.08447265625,511.427490234375
-1677500,1739500,-18.4668140411377,510.343902587891
-1677000,1739500,-16.1213779449463,507.976959228516
-1676500,1739500,-14.4309310913086,505.714324951172
-1676000,1739500,-13.9109010696411,504.830596923828
-1675500,1739500,-14.1735172271729,505.039703369141
-1675000,1739500,-14.6409397125244,506.006744384766
-1674500,1739500,-14.7760467529297,507.354675292969
-1674000,1739500,-13.7617540359497,508.536651611328
-1673500,1739500,-12.0359401702881,509.377716064453
-1673000,1739500,-9.99722385406494,509.788757324219
-1672500,1739500,-8.12502861022949,509.688568115234
-1672000,1739500,-6.47388935089111,508.983947753906
-1671500,1739500,-4.96791124343872,507.711822509766
-1671000,1739500,-3.88171601295471,506.444580078125
-1670500,1739500,-2.97280693054199,505.784057617188
-1670000,1739500,-1.9079327583313,506.271423339844
-1669500,1739500,-0.556208848953247,507.618194580078
-1669000,1739500,0.854490101337433,509.040405273438
-1668500,1739500,2.15977597236633,509.821197509766
-1668000,1739500,3.23295760154724,509.657165527344
-1667500,1739500,4.13603067398071,508.585266113281
-1667000,1739500,4.96122026443481,507.065185546875
-1666500,1739500,5.71693420410156,505.641815185547
-1666000,1739500,6.23419713973999,505.128143310547
-1665500,1739500,6.66387557983398,505.613464355469
-1665000,1739500,6.92655038833618,507.132415771484
-1664500,1739500,6.63868141174316,507.564239501953
-1664000,1739500,5.51243019104004,504.538909912109
-1663500,1739500,3.65533351898193,499.717681884766
-1663000,1739500,1.56831157207489,497.617370605469
-1662500,1739500,-0.344095677137375,502.714263916016
-1662000,1739500,-1.8571240901947,516.013000488281
-1661500,1739500,-2.89250373840332,530.944885253906
-1683500,1740000,-28.3940258026123,498.409790039063
-1683000,1740000,-28.7283058166504,497.631591796875
-1682500,1740000,-29.4005966186523,496.046905517578
-1682000,1740000,-30.7737979888916,494.150939941406
-1681500,1740000,-32.621467590332,492.141571044922
-1681000,1740000,-34.3287200927734,490.94091796875
-1680500,1740000,-34.9317932128906,491.230163574219
-1680000,1740000,-33.6312255859375,494.331512451172
-1679500,1740000,-31.1479473114014,499.818084716797
-1679000,1740000,-28.5086231231689,505.690704345703
-1678500,1740000,-25.9010219573975,510.020172119141
-1678000,1740000,-23.2463607788086,511.410675048828
-1677500,1740000,-20.3429546356201,510.288818359375
-1677000,1740000,-17.8114757537842,508.070281982422
-1676500,1740000,-15.9776973724365,505.953491210938
-1676000,1740000,-15.2192401885986,504.891784667969
-1675500,1740000,-15.3150415420532,505.050354003906
-1675000,1740000,-15.6125450134277,506.035339355469
-1674500,1740000,-15.7275304794312,507.371734619141
-1674000,1740000,-14.5567588806152,508.592407226563
-1673500,1740000,-12.4964733123779,509.415100097656
-1673000,1740000,-10.2589540481567,509.822448730469
-1672500,1740000,-8.21078395843506,509.767059326172
-1672000,1740000,-6.58768177032471,509.097930908203
-1671500,1740000,-5.33101797103882,507.904968261719
-1671000,1740000,-4.48038196563721,506.652923583984
-1670500,1740000,-3.73615765571594,505.860504150391
-1670000,1740000,-2.71663570404053,506.045227050781
-1669500,1740000,-1.31527161598206,507.254699707031
-1669000,1740000,0.191447392106056,508.687255859375
-1668500,1740000,1.57281231880188,509.568084716797
-1668000,1740000,2.72878074645996,509.371154785156
-1667500,1740000,3.76076364517212,508.380767822266
-1667000,1740000,4.71205520629883,506.950439453125
-1666500,1740000,5.54313039779663,505.724090576172
-1666000,1740000,6.17075967788696,504.980407714844
-1665500,1740000,6.61395359039307,504.626831054688
-1665000,1740000,6.9392728805542,505.587249755859
-1664500,1740000,6.77183771133423,506.938140869141
-1664000,1740000,5.80885076522827,505.392120361328
-1663500,1740000,4.13123607635498,501.52978515625
-1663000,1740000,2.20110845565796,499.607788085938
-1662500,1740000,0.41305023431778,503.057861328125
-1662000,1740000,-1.06538069248199,511.332763671875
-1661500,1740000,-2.13040637969971,520.273620605469
-1683500,1740500,-28.4356269836426,497.865875244141
-1683000,1740500,-28.8012294769287,497.112609863281
-1682500,1740500,-29.4399280548096,495.584747314453
-1682000,1740500,-31.2795715332031,493.608032226563
-1681500,1740500,-33.8614196777344,491.617462158203
-1681000,1740500,-36.2427291870117,490.5498046875
-1680500,1740500,-37.507740020752,491.198486328125
-1680000,1740500,-36.1055870056152,494.570526123047
-1679500,1740500,-33.2370109558105,499.946807861328
-1679000,1740500,-30.4359550476074,505.617706298828
-1678500,1740500,-27.5589637756348,509.81103515625
-1678000,1740500,-24.7401180267334,511.369445800781
-1677500,1740500,-21.7279243469238,510.322692871094
-1677000,1740500,-19.0726623535156,508.094146728516
-1676500,1740500,-17.1211910247803,505.846710205078
-1676000,1740500,-16.1226711273193,504.784637451172
-1675500,1740500,-16.0222702026367,505.022369384766
-1675000,1740500,-16.0243034362793,506.023712158203
-1674500,1740500,-15.8311128616333,507.402404785156
-1674000,1740500,-14.4875993728638,508.497711181641
-1673500,1740500,-12.2936000823975,509.252166748047
-1673000,1740500,-9.93775367736816,509.718414306641
-1672500,1740500,-7.77912616729736,509.744720458984
-1672000,1740500,-6.23462629318237,509.276885986328
-1671500,1740500,-5.24116802215576,508.089569091797
-1671000,1740500,-4.60282564163208,506.815979003906
-1670500,1740500,-4.04352426528931,505.850738525391
-1670000,1740500,-3.04141616821289,505.934478759766
-1669500,1740500,-1.72091054916382,507.083374023438
-1669000,1740500,-0.306355684995651,508.485565185547
-1668500,1740500,0.990021586418152,509.355804443359
-1668000,1740500,2.14061164855957,509.231353759766
-1667500,1740500,3.18739366531372,508.366333007813
-1667000,1740500,4.15547037124634,507.074890136719
-1666500,1740500,4.9750189781189,505.625183105469
-1666000,1740500,5.68999814987183,504.072570800781
-1665500,1740500,6.31381511688232,502.260803222656
-1665000,1740500,6.8346381187439,501.782897949219
-1664500,1740500,6.82982683181763,504.757934570313
-1664000,1740500,5.98459339141846,504.598236083984
-1663500,1740500,4.49860143661499,502.716491699219
-1663000,1740500,2.78029465675354,501.934509277344
-1662500,1740500,1.0734748840332,504.199127197266
-1662000,1740500,-0.254985809326172,508.406402587891
-1661500,1740500,-1.30009257793427,512.572326660156
-1683500,1741000,-28.5128345489502,497.653656005859
-1683000,1741000,-28.9956569671631,497.037384033203
-1682500,1741000,-29.8304958343506,495.444030761719
-1682000,1741000,-31.7901287078857,493.464324951172
-1681500,1741000,-34.4542503356934,491.630676269531
-1681000,1741000,-36.958366394043,490.75146484375
-1680500,1741000,-38.2327919006348,491.674255371094
-1680000,1741000,-37.2387886047363,494.890472412109
-1679500,1741000,-34.1635704040527,500.093627929688
-1679000,1741000,-31.1652317047119,505.701568603516
-1678500,1741000,-28.2923622131348,509.918914794922
-1678000,1741000,-25.3932247161865,511.250610351563
-1677500,1741000,-22.4542293548584,510.187438964844
-1677000,1741000,-19.8847751617432,508.042572021484
-1676500,1741000,-17.974983215332,505.928863525391
-1676000,1741000,-16.7806835174561,504.955200195313
-1675500,1741000,-16.2090396881104,505.078002929688
-1675000,1741000,-15.7621240615845,505.914855957031
-1674500,1741000,-15.1561193466187,507.025665283203
-1674000,1741000,-13.8081169128418,508.134033203125
-1673500,1741000,-11.5642728805542,509.032806396484
-1673000,1741000,-9.12038803100586,509.580444335938
-1672500,1741000,-6.98122930526733,509.542449951172
-1672000,1741000,-5.61806583404541,509.065368652344
-1671500,1741000,-4.82996511459351,508.123321533203
-1671000,1741000,-4.30953931808472,507.007202148438
-1670500,1741000,-3.78514838218689,506.043731689453
-1670000,1741000,-2.9185049533844,505.973907470703
-1669500,1741000,-1.77211785316467,506.956878662109
-1669000,1741000,-0.541973054409027,508.285919189453
-1668500,1741000,0.5599684715271,509.304260253906
-1668000,1741000,1.59223592281342,509.094390869141
-1667500,1741000,2.53014469146729,508.280914306641
-1667000,1741000,3.37532925605774,507.181884765625
-1666500,1741000,4.09630918502808,505.4833984375
-1666000,1741000,4.84677886962891,503.105499267578
-1665500,1741000,5.665687084198,500.436981201172
-1665000,1741000,6.4151463508606,498.074584960938
-1664500,1741000,6.68641042709351,499.728454589844
-1664000,1741000,6.08988666534424,502.998352050781
-1663500,1741000,4.86690616607666,502.874908447266
-1663000,1741000,3.42397308349609,502.897216796875
-1662500,1741000,1.96694374084473,504.055145263672
-1662000,1741000,0.718115031719208,506.282745361328
-1661500,1741000,-0.380608648061752,507.924133300781
-1661000,1741000,-1.31194591522217,507.930419921875
-1660500,1741000,-2.01279163360596,507.335998535156
-1683500,1741500,-28.5255870819092,497.429168701172
-1683000,1741500,-29.1881465911865,496.980133056641
-1682500,1741500,-30.2477340698242,495.779174804688
-1682000,1741500,-31.919153213501,493.504302978516
-1681500,1741500,-34.2338523864746,491.566558837891
-1681000,1741500,-36.6211128234863,490.710235595703
-1680500,1741500,-37.8806915283203,491.689331054688
-1680000,1741500,-36.7386894226074,495.129730224609
-1679500,1741500,-33.7725410461426,500.306060791016
-1679000,1741500,-30.7813358306885,505.600036621094
-1678500,1741500,-27.9664402008057,509.430084228516
-1678000,1741500,-25.1960334777832,510.797546386719
-1677500,1741500,-22.5427169799805,509.996368408203
-1677000,1741500,-20.1912670135498,508.036895751953
-1676500,1741500,-18.3881130218506,506.0439453125
-1676000,1741500,-16.8948993682861,504.966918945313
-1675500,1741500,-15.7885007858276,505.012451171875
-1675000,1741500,-14.9340391159058,505.777435302734
-1674500,1741500,-14.004900932312,506.73779296875
-1674000,1741500,-12.5211906433105,507.827301025391
-1673500,1741500,-10.390585899353,508.816955566406
-1673000,1741500,-8.12070465087891,509.378234863281
-1672500,1741500,-6.20468282699585,509.457244873047
-1672000,1741500,-4.9416389465332,509.084655761719
-1671500,1741500,-4.25082778930664,508.208709716797
-1671000,1741500,-3.79632210731506,507.157623291016
-1670500,1741500,-3.34543824195862,506.34912109375
-1670000,1741500,-2.56154561042786,505.817504882813
-1669500,1741500,-1.50423896312714,506.722351074219
-1669000,1741500,-0.455236732959747,507.920501708984
-1668500,1741500,0.4349624812603,508.518157958984
-1668000,1741500,1.25496208667755,508.354370117188
-1667500,1741500,1.96810841560364,507.707855224609
-1667000,1741500,2.55708837509155,506.749481201172
-1666500,1741500,3.09919023513794,505.026428222656
-1666000,1741500,3.82274675369263,502.405212402344
-1665500,1741500,4.82624864578247,499.806243896484
-1665000,1741500,5.82587575912476,498.779754638672
-1664500,1741500,6.47259664535522,500.064086914063
-1664000,1741500,5.9159460067749,502.045959472656
-1663500,1741500,5.03363656997681,502.745941162109
-1663000,1741500,4.03729915618896,503.353271484375
-1662500,1741500,2.97119474411011,504.432525634766
-1662000,1741500,1.8378632068634,505.520538330078
-1661500,1741500,0.605569124221802,505.951629638672
-1661000,1741500,-0.53529953956604,505.66845703125
-1660500,1741500,-1.45747101306915,505.530548095703
-1660000,1741500,-2.00582790374756,505.408020019531
-1659500,1741500,-2.17961144447327,505.621765136719
-1659000,1741500,-2.03877139091492,505.738433837891
-1683500,1742000,-28.3738040924072,497.175628662109
-1683000,1742000,-29.0251274108887,496.678466796875
-1682500,1742000,-29.9874706268311,495.244537353516
-1682000,1742000,-31.4176578521729,493.143341064453
-1681500,1742000,-33.2351112365723,491.405609130859
-1681000,1742000,-35.1146659851074,490.717071533203
-1680500,1742000,-35.8183555603027,491.940826416016
-1680000,1742000,-34.8500137329102,495.361145019531
-1679500,1742000,-32.3965759277344,500.426055908203
-1679000,1742000,-29.5630760192871,505.636596679688
-1678500,1742000,-26.900016784668,509.539611816406
-1678000,1742000,-24.4309234619141,510.863494873047
-1677500,1742000,-22.0401363372803,510.023376464844
-1677000,1742000,-19.9160957336426,507.960235595703
-1676500,1742000,-18.2610206604004,505.976531982422
-1676000,1742000,-16.5564022064209,505.047332763672
-1675500,1742000,-14.9905643463135,505.126251220703
-1675000,1742000,-13.6975355148315,505.839477539063
-1674500,1742000,-12.4092121124268,506.848175048828
-1674000,1742000,-10.9183626174927,507.870971679688
-1673500,1742000,-9.08070755004883,508.759429931641
-1673000,1742000,-7.09778451919556,509.436798095703
-1672500,1742000,-5.39439058303833,509.69287109375
-1672000,1742000,-4.29246425628662,509.183502197266
-1671500,1742000,-3.65834021568298,508.198059082031
-1671000,1742000,-3.2018620967865,507.030975341797
-1670500,1742000,-2.68823838233948,505.926422119141
-1670000,1742000,-1.92204451560974,505.756286621094
-1669500,1742000,-0.974065542221069,506.517333984375
-1669000,1742000,-0.0442922450602055,507.52685546875
-1668500,1742000,0.721064627170563,508.064514160156
-1668000,1742000,1.2664395570755,507.764434814453
-1667500,1742000,1.61501622200012,506.848449707031
-1667000,1742000,1.78715300559998,505.528350830078
-1666500,1742000,1.99322986602783,503.575653076172
-1666000,1742000,2.71972584724426,501.216827392578
-1665500,1742000,3.91974663734436,500.070739746094
-1665000,1742000,4.9846568107605,500.233215332031
-1664500,1742000,5.37551212310791,501.212005615234
-1664000,1742000,5.39816570281982,501.828491210938
-1663500,1742000,5.11001396179199,502.564300537109
-1663000,1742000,4.65207815170288,503.485626220703
-1662500,1742000,3.93871545791626,504.514312744141
-1662000,1742000,2.96212887763977,505.363311767578
-1661500,1742000,1.52549421787262,505.18798828125
-1661000,1742000,0.0708646401762962,504.885894775391
-1660500,1742000,-1.10130214691162,505.109222412109
-1660000,1742000,-1.72488641738892,505.286193847656
-1659500,1742000,-1.79370844364166,505.216278076172
-1659000,1742000,-1.54961538314819,505.186248779297
-1683500,1742500,-27.9174671173096,496.728820800781
-1683000,1742500,-28.4781455993652,496.096649169922
-1682500,1742500,-29.232837677002,494.698516845703
-1682000,1742500,-30.3408622741699,492.831298828125
-1681500,1742500,-31.5848979949951,491.311920166016
-1681000,1742500,-32.8921279907227,490.631622314453
-1680500,1742500,-33.4001007080078,491.836029052734
-1680000,1742500,-32.5783424377441,495.395904541016
-1679500,1742500,-30.4263381958008,500.569030761719
-1679000,1742500,-27.8997859954834,505.778137207031
-1678500,1742500,-25.4739418029785,509.611236572266
-1678000,1742500,-23.2443904876709,510.710601806641
-1677500,1742500,-21.071605682373,509.84228515625
-1677000,1742500,-19.0940780639648,507.929168701172
-1676500,1742500,-17.3638572692871,506.056030273438
-1676000,1742500,-15.6152057647705,505.104217529297
-1675500,1742500,-13.7242107391357,505.189453125
-1675000,1742500,-12.1304426193237,505.933898925781
-1674500,1742500,-10.7288579940796,506.932037353516
-1674000,1742500,-9.33987617492676,507.845703125
-1673500,1742500,-7.77247762680054,508.723266601563
-1673000,1742500,-6.15507936477661,509.348449707031
-1672500,1742500,-4.75390338897705,509.557312011719
-1672000,1742500,-3.80719447135925,509.067169189453
-1671500,1742500,-3.14321184158325,508.058258056641
-1671000,1742500,-2.6259651184082,506.911437988281
-1670500,1742500,-2.04781293869019,505.976745605469
-1670000,1742500,-1.27552962303162,505.681274414063
-1669500,1742500,-0.312914729118347,506.545318603516
-1669000,1742500,0.635592401027679,507.603637695313
-1668500,1742500,1.31927955150604,508.173156738281
-1668000,1742500,1.62537610530853,507.553344726563
-1667500,1742500,1.61042416095734,505.883697509766
-1667000,1742500,1.386474609375,503.604583740234
-1666500,1742500,1.33431565761566,501.230865478516
-1666000,1742500,2.14977526664734,500.227447509766
-1665500,1742500,3.39462733268738,500.281677246094
-1665000,1742500,4.54504537582397,501.069549560547
-1664500,1742500,5.12649202346802,501.964202880859
-1664000,1742500,5.19568490982056,501.753509521484
-1663500,1742500,5.29037952423096,502.514923095703
-1663000,1742500,5.28228378295898,503.451568603516
-1662500,1742500,5.0566577911377,504.431518554688
-1662000,1742500,4.16057586669922,504.933868408203
-1661500,1742500,2.36371755599976,504.636688232422
-1661000,1742500,0.551001369953156,504.426025390625
-1660500,1742500,-0.858115613460541,504.761352539063
-1660000,1742500,-1.43904006481171,505.314605712891
-1659500,1742500,-1.33890759944916,505.312713623047
-1683500,1743000,-27.2701930999756,496.464508056641
-1683000,1743000,-27.6039276123047,495.908721923828
-1682500,1743000,-27.9848651885986,494.790344238281
-1682000,1743000,-28.7381649017334,492.915405273438
-1681500,1743000,-29.6033000946045,491.279205322266
-1681000,1743000,-30.4097156524658,490.664520263672
-1680500,1743000,-30.6253089904785,492.025543212891
-1680000,1743000,-29.7909507751465,495.675537109375
-1679500,1743000,-28.097806930542,500.640045166016
-1679000,1743000,-26.1072235107422,505.638519287109
-1678500,1743000,-24.0166473388672,509.395324707031
-1678000,1743000,-21.9998931884766,510.660858154297
-1677500,1743000,-19.8685970306396,509.840270996094
-1677000,1743000,-17.8376083374023,507.958862304688
-1676500,1743000,-15.9860973358154,506.118072509766
-1676000,1743000,-14.1419696807861,505.216430664063
-1675500,1743000,-12.2271995544434,505.245727539063
-1675000,1743000,-10.5608034133911,505.876892089844
-1674500,1743000,-9.17018890380859,506.78271484375
-1674000,1743000,-7.88813972473145,507.725982666016
-1673500,1743000,-6.61504602432251,508.65576171875
-1673000,1743000,-5.38379430770874,509.303161621094
-1672500,1743000,-4.24886655807495,509.4658203125
-1672000,1743000,-3.39670777320862,509.071868896484
-1671500,1743000,-2.71308302879334,507.994812011719
-1671000,1743000,-2.15316820144653,506.784088134766
-1670500,1743000,-1.53767895698547,506.086364746094
-1670000,1743000,-0.678513765335083,506.028533935547
-1669500,1743000,0.3741055727005,506.782653808594
-1669000,1743000,1.38214838504791,507.763397216797
-1668500,1743000,2.06933546066284,508.142059326172
-1668000,1743000,2.24076247215271,507.323516845703
-1667500,1743000,1.96766293048859,505.090118408203
-1667000,1743000,1.58904254436493,502.483001708984
-1666500,1743000,1.49149572849274,500.296539306641
-1666000,1743000,2.21273732185364,499.685729980469
-1665500,1743000,3.46670174598694,500.303344726563
-1665000,1743000,4.61635494232178,501.374145507813
-1664500,1743000,5.24378347396851,502.080505371094
-1664000,1743000,5.32206964492798,502.148284912109
-1663500,1743000,5.34638404846191,502.538391113281
-1663000,1743000,5.58071613311768,503.297576904297
-1662500,1743000,5.56203365325928,503.921173095703
-1662000,1743000,4.73262357711792,504.126708984375
-1661500,1743000,2.83298254013062,503.995544433594
-1661000,1743000,0.931865334510803,503.811218261719
-1660500,1743000,-0.550938308238983,504.309295654297
-1660000,1743000,-0.802634835243225,505.657653808594
-1659500,1743000,-0.556156516075134,505.756042480469
-1659000,1743000,-0.0567986406385899,505.357391357422
-1683500,1743500,-26.6079692840576,496.369873046875
-1683000,1743500,-26.7047996520996,495.887725830078
-1682500,1743500,-26.8664474487305,494.829681396484
-1682000,1743500,-27.2505340576172,493.134338378906
-1681500,1743500,-27.6999340057373,491.44482421875
-1681000,1743500,-27.984489440918,490.742126464844
-1680500,1743500,-27.8971996307373,491.929138183594
-1680000,1743500,-27.208080291748,495.488311767578
-1679500,1743500,-25.9131641387939,500.471740722656
-1679000,1743500,-24.5059986114502,505.603607177734
-1678500,1743500,-22.8305034637451,509.334533691406
-1678000,1743500,-20.8776912689209,510.525817871094
-1677500,1743500,-18.6667423248291,509.741455078125
-1677000,1743500,-16.5045680999756,507.974365234375
-1676500,1743500,-14.4946746826172,506.230926513672
-1676000,1743500,-12.5547571182251,505.261169433594
-1675500,1743500,-10.6605710983276,505.258728027344
-1675000,1743500,-9.02947807312012,505.851165771484
-1674500,1743500,-7.75947237014771,506.790771484375
-1674000,1743500,-6.68605041503906,507.789611816406
-1673500,1743500,-5.6795654296875,508.750061035156
-1673000,1743500,-4.77553367614746,509.460479736328
-1672500,1743500,-3.90498757362366,509.805633544922
-1672000,1743500,-3.11705732345581,509.096038818359
-1671500,1743500,-2.39560675621033,507.887878417969
-1671000,1743500,-1.75700831413269,506.655975341797
-1670500,1743500,-1.07654571533203,505.933135986328
-1670000,1743500,-0.15383118391037,506.10791015625
-1669500,1743500,1.01251375675201,506.930206298828
-1669000,1743500,2.15950155258179,507.8271484375
-1668500,1743500,2.95394015312195,508.068054199219
-1668000,1743500,2.98492908477783,506.927093505859
-1667500,1743500,2.54114103317261,504.448883056641
-1667000,1743500,2.09033632278442,501.778228759766
-1666500,1743500,2.05500411987305,499.639312744141
-1666000,1743500,2.73024487495422,499.556762695313
-1665500,1743500,3.87613391876221,500.414520263672
-1665000,1743500,5.0258264541626,501.479461669922
-1664500,1743500,5.64345550537109,502.082946777344
-1664000,1743500,5.48942565917969,502.106903076172
-1663500,1743500,5.05814790725708,502.479522705078
-1663000,1743500,5.02707004547119,503.052307128906
-1662500,1743500,4.95311212539673,503.559051513672
-1662000,1743500,4.03407621383667,503.647674560547
-1661500,1743500,2.671306848526,503.405792236328
-1661000,1743500,1.4329959154129,503.555328369141
-1660500,1743500,0.524772644042969,504.843109130859
-1660000,1743500,0.438947081565857,506.047149658203
-1659500,1743500,0.713560938835144,506.075042724609
-1683500,1744000,-26.1166458129883,496.296905517578
-1683000,1744000,-26.11647605896,495.845642089844
-1682500,1744000,-26.0644111633301,494.809722900391
-1682000,1744000,-26.1059436798096,493.165802001953
-1681500,1744000,-26.0755653381348,491.379852294922
-1681000,1744000,-25.8447380065918,490.488677978516
-1680500,1744000,-25.416446685791,491.479309082031
-1680000,1744000,-24.8088245391846,495.193634033203
-1679500,1744000,-23.9002742767334,500.230163574219
-1679000,1744000,-22.9728870391846,505.312622070313
-1678500,1744000,-21.7372150421143,509.034912109375
-1678000,1744000,-19.8886871337891,510.424499511719
-1677500,1744000,-17.5186405181885,509.728057861328
-1677000,1744000,-15.1282186508179,507.952545166016
-1676500,1744000,-12.9162168502808,506.102844238281
-1676000,1744000,-10.8968935012817,505.143280029297
-1675500,1744000,-9.05655479431152,505.217895507813
-1675000,1744000,-7.55971050262451,505.929931640625
-1674500,1744000,-6.45314788818359,506.956512451172
-1674000,1744000,-5.59355878829956,507.89794921875
-1673500,1744000,-4.8376145362854,508.815795898438
-1673000,1744000,-4.2514853477478,509.470184326172
-1672500,1744000,-3.62367677688599,509.631256103516
-1672000,1744000,-2.87447786331177,509.032745361328
-1671500,1744000,-2.07632613182068,507.838287353516
-1671000,1744000,-1.36383044719696,506.541107177734
-1670500,1744000,-0.675874710083008,505.79931640625
-1670000,1744000,0.338640987873077,506.181823730469
-1669500,1744000,1.56527996063232,507.057159423828
-1669000,1744000,2.73341417312622,507.825958251953
-1668500,1744000,3.49566578865051,507.763153076172
-1668000,1744000,3.51635813713074,506.323913574219
-1667500,1744000,3.08727169036865,503.978851318359
-1667000,1744000,2.63401794433594,501.538635253906
-1666500,1744000,2.56507682800293,499.851379394531
-1666000,1744000,3.25087761878967,499.679077148438
-1665500,1744000,4.50690221786499,500.603454589844
-1665000,1744000,5.76894807815552,501.822937011719
-1664500,1744000,6.32778930664063,502.365417480469
-1664000,1744000,5.77984285354614,502.315673828125
-1663500,1744000,4.62878465652466,502.463958740234
-1663000,1744000,3.63544607162476,502.954071044922
-1662500,1744000,2.87543272972107,503.29833984375
-1662000,1744000,2.29020404815674,503.130462646484
-1661500,1744000,2.0352303981781,502.793548583984
-1661000,1744000,2.11117792129517,502.693389892578
-1660500,1744000,2.11227869987488,503.449981689453
-1660000,1744000,2.18862414360046,505.502288818359
-1659500,1744000,2.33417129516602,505.449981689453
-1659000,1744000,2.46916079521179,505.123870849609
-1684000,1744500,-25.4748363494873,496.375396728516
-1683500,1744500,-25.8583374023438,496.330718994141
-1683000,1744500,-25.9896678924561,495.861419677734
-1682500,1744500,-25.8050441741943,494.809906005859
-1682000,1744500,-25.5666580200195,493.144134521484
-1681500,1744500,-25.0032424926758,491.398193359375
-1681000,1744500,-24.2115478515625,490.549713134766
-1680500,1744500,-23.3818912506104,491.488891601563
-1680000,1744500,-22.7117481231689,494.854461669922
-1679500,1744500,-22.1429805755615,499.940765380859
-1679000,1744500,-21.5935535430908,505.241638183594
